token,token_lower,tb_key,status,match_type
Acrobola,acrobola,"spell.16635.name, spell.16636.name",kept_neologism,
Acroesporas,acroesporas,spell.28313.name,kept_neologism,
Acrofobia,acrofobia,,removed_known_word,dictionary_form
Acrud,acrud,npc.1483.name,kept_neologism,
Acróbata,acróbata,,removed_known_word,dictionary_form
Acrómica,acrómica,spell.16050.name,kept_neologism,
Acrónito,acrónito,npc.5438.name,kept_neologism,
Acta,acta,,removed_known_word,dictionary_form
Action,action,"map.name.63700992.name, map.name.63702016.name, map.name.63703040.name",kept_neologism,
Actitud,actitud,,removed_known_word,dictionary_form
Actitudes,actitudes,,removed_known_word,dictionary_form
Activa,activa,,removed_known_word,dictionary_form
Activaciones,activaciones,,removed_known_word,dictionary_form
Activación,activación,,removed_known_word,dictionary_form
Activada,activada,,removed_known_word,dictionary_form
Activado,activado,,removed_known_word,dictionary_form
Activador,activador,spell.17469.name | spell.23665.name,kept_neologism,
Activados,activados,,removed_known_word,dictionary_form
Actividad,actividad,,removed_known_word,dictionary_form
Actividades,actividades,,removed_known_word,dictionary_form
Activo,activo,,removed_known_word,dictionary_form
Activos,activos,,removed_known_word,dictionary_form
Acto,acto,,removed_known_word,dictionary_form
Actualización,actualización,,removed_known_word,dictionary_form
Acuabomba,acuabomba,monster.3806.name,kept_neologism,
Acuabúm,acuabúm,"spell.4895.name, spell.4896.name, spell.4897.name",kept_neologism,
Acuacia,acuacia,"interactive.287.name, interactive.294.name | monster.4483.name | object.17991.name | object.18058.name | progression.card.2685.name | skill.action.512.name",kept_neologism,
Acuacosa,acuacosa,spell.11437.name,kept_neologism,
Acuadomo,acuadomo,"achievement.1019.name, achievement.objective.6281.name, dungeon.73.name, guild.mission.345.name, hint.3270.name, progression.card.157.name, world.subarea.807.name | dungeon.172.name, world.subarea.1084.name | dungeon.200.name, world.subarea.1085.name | map.name.119276033.name | map.name.119276035.name | map.name.119276039.name | map.name.119276041.name | map.name.119277057.name | map.name.119277059.name | map.name.119277063.name | map.name.119277065.name, map.name.205787150.name | map.name.119278081.name | map.name.119278083.name | map.name.119278087.name | object.14870.name | skill.action.342.name, skill.243.name | world.event.216.name",kept_neologism,
Acuafobia,acuafobia,spell.20796.name,kept_neologism,
Acuagolpe,acuagolpe,spell.6162.name,kept_neologism,
Acuapoke,acuapoke,spell.11436.name,kept_neologism,
Acuapony,acuapony,spell.9454.name,kept_neologism,
Acuaquim,acuaquim,"state.806.name, spell.11444.name, spell.11445.name",kept_neologism,
Acuarakna,acuarakna,object.19409.name,kept_neologism,
Acuariooo,acuariooo,"achievement.1510.name, achievement.objective.4687.name, achievement.objective.6337.name",kept_neologism,
Acuasueño,acuasueño,monster.5490.name,kept_neologism,
Acuazomb,acuazomb,"spell.9450.name, spell.9451.name, spell.10132.name",kept_neologism,
Acuerdo,acuerdo,,removed_known_word,dictionary_form
Acuicultura,acuicultura,,removed_known_word,dictionary_form
Aculepa,aculepa,object.3885.name,kept_neologism,
Acumulación,acumulación,,removed_known_word,dictionary_form
Acuosa,acuosa,,removed_known_word,dictionary_form
Acuoso,acuoso,,removed_known_word,dictionary_form
Acuática,acuática,,removed_known_word,dictionary_form
Acuático,acuático,,removed_known_word,dictionary_form
Acuífero,acuífero,,removed_known_word,dictionary_form
Acuólico,acuólico,npc.5909.name,kept_neologism,
Acólito,acólito,,removed_known_word,dictionary_form
Acúfeno,acúfeno,spell.25184.name,kept_neologism,
Acústica,acústica,,removed_known_word,dictionary_form
Ada,ada,"achievement.5112.name, achievement.objective.11069.name, companion.45.name, npc.6342.name | achievement.5148.name | npc.1595.name | object.25420.name",kept_neologism,
Adados,adados,npc.6195.name,kept_neologism,
Adagra,adagra,"monster.5007.name, npc.4031.name",kept_neologism,
Adalahcal,adalahcal,"document.613.title, document.614.title, document.615.title, document.616.title, document.617.title, document.618.title, document.619.title, document.623.title",kept_neologism,
Adalid,adalid,,removed_known_word,dictionary_form
Adam,adam,monster.3053.name | npc.1707.name | quest.995.name,kept_neologism,
Adamai,adamai,object.27384.name,kept_neologism,
Adamantino,adamantino,,removed_known_word,dictionary_form
Adamu,adamu,object.3867.name,kept_neologism,
Adaptativa,adaptativa,,removed_known_word,dictionary_form
Adar,adar,"npc.388.name, npc.5108.name",kept_neologism,
Adarga,adarga,,removed_known_word,dictionary_form
Adastra,adastra,object.32445.name,kept_neologism,
Adekabra,adekabra,npc.814.name,kept_neologism,
Adela,adela,"achievement.objective.3411.name, quest.1554.name | npc.2595.name | npc.7888.name",kept_neologism,
Adelaida,adelaida,npc.1390.name,kept_neologism,
Adelante,adelante,,removed_known_word,dictionary_form
Adelina,adelina,npc.6902.name,kept_neologism,
Adelus,adelus,object.1487.name,kept_neologism,
Adelé,adelé,monster.3020.name,kept_neologism,
Ademaga,ademaga,npc.2229.name,kept_neologism,
Adentro,adentro,,removed_known_word,dictionary_form
Adepta,adepta,,removed_known_word,dictionary_form
Adepto,adepto,,removed_known_word,dictionary_form
Adhamhan,adhamhan,taxcollector.firstname.74.value,kept_neologism,
Adiestrador,adiestrador,,removed_known_word,dictionary_form
Adiestradora,adiestradora,,removed_known_word,dictionary_form
Adiestramiento,adiestramiento,,removed_known_word,dictionary_form
Adino,adino,npc.2493.name,kept_neologism,
Adivinación,adivinación,,removed_known_word,dictionary_form
Admin,admin,alteration.248.name | spelltype.138.title,kept_neologism,
Administradores,administradores,,removed_known_word,dictionary_form
Admirador,admirador,,removed_known_word,dictionary_form
Admiradora,admiradora,,removed_known_word,dictionary_form
Ado,ado,npc.5470.name,kept_neologism,
Adopción,adopción,,removed_known_word,dictionary_form
Adoptiva,adoptiva,,removed_known_word,dictionary_form
Adoptivo,adoptivo,,removed_known_word,dictionary_form
Adoquín,adoquín,,removed_known_word,dictionary_form
Ador,ador,"achievement.5089.name, achievement.objective.11046.name, companion.22.name, npc.6319.name | achievement.5125.name | object.25397.name",kept_neologism,
Adora,adora,,removed_known_word,dictionary_form
Adorador,adorador,,removed_known_word,dictionary_form
Adoradora,adoradora,,removed_known_word,dictionary_form
Adormecedor,adormecedor,,removed_known_word,dictionary_form
Adormecimiento,adormecimiento,,removed_known_word,dictionary_form
Adornanillo,adornanillo,object.17457.name,kept_neologism,
Adorno,adorno,,removed_known_word,dictionary_form
Adral,adral,,removed_known_word,dictionary_form
Adrenalina,adrenalina,,removed_known_word,dictionary_form
Adriana,adriana,npc.1543.name,kept_neologism,
Adron,adron,npc.1162.name,kept_neologism,
Adríaglb,adríaglb,npc.3297.name,kept_neologism,
Aduana,aduana,,removed_known_word,dictionary_form
Aduanero,aduanero,,removed_known_word,dictionary_form
Adulescencia,adulescencia,spell.26821.name,kept_neologism,
Adulteración,adulteración,,removed_known_word,dictionary_form
Adversario,adversario,,removed_known_word,dictionary_form
Adversicido,adversicido,spell.4487.name | spell.4592.name,kept_neologism,
Adversidad,adversidad,,removed_known_word,dictionary_form
Advertencia,advertencia,,removed_known_word,dictionary_form
Advienturera,advienturera,title.112.female | title.265.female | title.287.female | title.307.female | title.335.female | title.354.female | title.395.female | title.541.female | title.542.female | title.543.female | title.544.female | title.545.female | title.546.female,kept_neologism,
Advienturero,advienturero,title.112.male | title.265.male | title.287.male | title.307.male | title.335.male | title.354.male | title.395.male | title.541.male | title.542.male | title.543.male | title.544.male | title.545.male | title.546.male,kept_neologism,
Adán,adán,,removed_known_word,dictionary_form
Adé,adé,spell.2707.name,kept_neologism,
Adí,adí,npc.1583.name,kept_neologism,
Aegibz,aegibz,spell.31068.name,kept_neologism,
Aegis,aegis,"alteration.616.name | emoticon.322.name, object.30969.name | object.30972.name | object.30978.name | object.30982.name | object.set.970.name",kept_neologism,
Ael,ael,taxcollector.firstname.1.value,kept_neologism,
Aeladague,aeladague,object.3835.name,kept_neologism,
Aerafal,aerafal,"achievement.8925.name, achievement.objective.18030.name | npc.3482.name | object.18264.name | object.set.847.name",kept_neologism,
Aermyn,aermyn,"achievement.2555.name, progression.card.2793.name | achievement.objective.1444.name | achievement.objective.7288.name | document.100.title | monster.446.name, npc.686.name, object.7350.name | object.13647.name | object.13648.name | object.13649.name | object.set.262.name | quest.119.name | server.74.name",kept_neologism,
Aerobomba,aerobomba,monster.3807.name,kept_neologism,
Aerobúm,aerobúm,"spell.4898.name, spell.4899.name, spell.4900.name",kept_neologism,
Aeroflora,aeroflora,spell.32098.name,kept_neologism,
Aerogami,aerogami,spell.18392.name,kept_neologism,
Aerohuctor,aerohuctor,monster.894.name,kept_neologism,
Aerotrugobur,aerotrugobur,monster.904.name | object.8376.name,kept_neologism,
Afanosa,afanosa,,removed_known_word,dictionary_form
Afanoso,afanoso,,removed_known_word,dictionary_form
Afección,afección,,removed_known_word,dictionary_form
Afecto,afecto,,removed_known_word,dictionary_form
Afeitado,afeitado,,removed_known_word,dictionary_form
Afeitadora,afeitadora,,removed_known_word,dictionary_form
Afeitar,afeitar,,removed_known_word,dictionary_form
Afelolap,afelolap,object.4143.name,kept_neologism,
Aficionado,aficionado,,removed_known_word,dictionary_form
Afilada,afilada,,removed_known_word,dictionary_form
Afilado,afilado,,removed_known_word,dictionary_form
Afiladura,afiladura,,removed_known_word,dictionary_form
Afilamiento,afilamiento,,removed_known_word,dictionary_form
Afinado,afinado,,removed_known_word,dictionary_form
Afinarrata,afinarrata,"spell.20468.name, spell.20471.name, spell.29576.name",kept_neologism,
Afinidad,afinidad,,removed_known_word,dictionary_form
Aflicción,aflicción,,removed_known_word,dictionary_form
Afloja,afloja,,removed_known_word,dictionary_form
Afluencia,afluencia,,removed_known_word,dictionary_form
Aflujo,aflujo,,removed_known_word,dictionary_form
Afortunada,afortunada,,removed_known_word,dictionary_form
Afortunado,afortunado,,removed_known_word,dictionary_form
Afrancesado,afrancesado,,removed_known_word,dictionary_form
Afrenta,afrenta,,removed_known_word,dictionary_form
Afriolu,afriolu,object.3832.name,kept_neologism,
Afrolista,afrolista,npc.3226.name,kept_neologism,
Afueras,afueras,,removed_known_word,dictionary_form
Afán,afán,,removed_known_word,dictionary_form
Afónico,afónico,,removed_known_word,dictionary_form
Agalla,agalla,,removed_known_word,dictionary_form
Agapi,agapi,npc.6181.name,kept_neologism,
Agarra,agarra,,removed_known_word,dictionary_form
Agarrada,agarrada,,removed_known_word,dictionary_form
Agarrar,agarrar,,removed_known_word,dictionary_form
Agarre,agarre,,removed_known_word,dictionary_form
Agarriff,agarriff,"spell.8659.name, spell.8660.name",kept_neologism,
Agenda,agenda,,removed_known_word,dictionary_form
Agente,agente,,removed_known_word,dictionary_form
Agi,agi,object.1524.name | object.1549.name | object.1555.name | object.20561.name | object.20562.name | object.20563.name | object.27998.name | object.28003.name | object.28007.name | object.28010.name | object.28013.name | object.28014.name | object.28017.name | object.28020.name | object.28023.name | object.28024.name | object.28026.name | object.28029.name | object.28030.name | object.28032.name | object.28033.name | object.28035.name,kept_neologism,
Agilidad,agilidad,,removed_known_word,dictionary_form
Agilucho,agilucho,"spell.27062.name, spell.27942.name",kept_neologism,
Agitación,agitación,,removed_known_word,dictionary_form
Agitada,agitada,,removed_known_word,dictionary_form
Agitado,agitado,,removed_known_word,dictionary_form
Agitadora,agitadora,,removed_known_word,dictionary_form
Aglomerantes,aglomerantes,,removed_known_word,dictionary_form
