token,token_lower,tb_key,status,match_type
Allumeuse,allumeuse,,removed_known_word,dictionary_form
Alma,alma,,removed_known_word,dictionary_form
Almanax,almanax,"achievement.category.26.name, object.type.156.name, quest.category.31.name | hint.3218.name | quest.953.name",kept_neologism,
Almaton,almaton,object.13330.name,kept_neologism,
Alnie,alnie,npc.2429.name,kept_neologism,
Alofe,alofe,object.4758.name | object.5727.name,kept_neologism,
Alognef,alognef,object.3468.name,kept_neologism,
Aloin,aloin,npc.1591.name,kept_neologism,
Alomihe,alomihe,object.5121.name,kept_neologism,
Alors,alors,,removed_known_word,dictionary_form
Aloua,aloua,taxcollector.firstname.56.value,kept_neologism,
Alpha,alpha,,removed_known_word,dictionary_form
Alpiniste,alpiniste,,removed_known_word,dictionary_form
Alrok,alrok,npc.215.name,kept_neologism,
Alter,alter,,removed_known_word,dictionary_form
Alternance,alternance,,removed_known_word,dictionary_form
Altruisme,altruisme,,removed_known_word,dictionary_form
Altruiste,altruiste,,removed_known_word,dictionary_form
Altération,altération,,removed_known_word,dictionary_form
Alucard,alucard,npc.2090.name | quest.1375.name,kept_neologism,
Alumin,alumin,object.3821.name,kept_neologism,
Aluminite,aluminite,object.747.name,kept_neologism,
Alunavim,alunavim,object.3244.name,kept_neologism,
Aluneok,aluneok,object.4050.name,kept_neologism,
Alvélole,alvélole,spell.2512.name,kept_neologism,
Alvéole,alvéole,,removed_known_word,dictionary_form
Alygac,alygac,object.5332.name,kept_neologism,
Alyssum,alyssum,object.12274.name,kept_neologism,
Aléamouth,aléamouth,spell.2355.name,kept_neologism,
Aléatoile,aléatoile,spell.4379.name,kept_neologism,
Aléatoire,aléatoire,,removed_known_word,dictionary_form
Aléïcar,aléïcar,npc.87.name | object.818.name,kept_neologism,
Amadouer,amadouer,,removed_known_word,dictionary_form
Amafevu,amafevu,object.6204.name,kept_neologism,
Amafobug,amafobug,object.5508.name,kept_neologism,
Amahimi,amahimi,object.5363.name,kept_neologism,
Amaire,amaire,npc.2356.name,kept_neologism,
Amakna,amakna,"achievement.242.name | achievement.250.name | achievement.266.name | achievement.category.17.name | achievement.category.57.name | achievement.objective.2319.name, achievement.343.name, achievement.objective.3973.name | achievement.objective.2328.name | achievement.objective.2349.name, world.subarea.180.name | achievement.objective.2355.name, world.subarea.181.name | achievement.objective.4075.name | achievement.objective.4269.name, achievement.1381.name, npc.4407.name | document.378.title | document.504.author | dungeon.171.name | dungeon.173.name | dungeon.175.name | hint.2939.name | hint.3132.name | hint.3332.name | house.model.283.name | house.model.284.name, house.model.285.name, house.model.286.name, house.model.287.name | house.model.288.name, house.model.289.name | house.model.292.name | house.model.293.name, house.model.291.name | house.model.297.name, house.model.296.name | house.model.305.name, house.model.306.name, house.model.303.name, house.model.304.name | house.model.310.name, house.model.307.name, house.model.308.name, house.model.309.name | house.model.313.name, house.model.311.name, house.model.312.name | house.model.316.name | house.model.9436.name | map.name.102760961.name, map.name.27525120.name | map.name.102760963.name | map.name.102761987.name | map.name.102763009.name, map.name.27525122.name | map.name.102764033.name | map.name.129499142.name, map.name.129631240.name | map.name.129633286.name, map.name.129632262.name, map.name.129631238.name | map.name.27525124.name | map.name.27526148.name | map.name.27528192.name, map.name.102761985.name | map.name.27528194.name | map.name.3933696.name, map.name.99094023.name | map.name.95685125.name, map.name.43518982.name | npc.2143.name, npc.2167.name, object.20215.name | npc.4711.name | object.12351.name | object.12528.name | object.12529.name | object.13271.name | object.13272.name | object.13515.name | object.16189.name | object.17422.name | object.19528.name | object.20667.name | object.20669.name | object.20671.name | object.20673.name | object.20699.name | object.351.name | object.468.name | object.type.146.name | quest.1424.name | quest.category.15.name, achievement.category.49.name, object.type.138.name, hint.3547.name | quest.category.8.name | skill.action.308.name, skill.213.name | spelltype.149.title | title.71.male, title.71.female | title.72.female, title.72.male | title.96.female, title.96.male | title.97.female | title.97.male | world.area.0.name, achievement.category.32.name | world.subarea.278.name | world.subarea.339.name, dungeon.44.name, hint.2973.name, achievement.objective.2576.name, achievement.47.name | world.subarea.4.name | world.subarea.864.name, hint.3545.name, map.name.155975680.name",kept_neologism,
Amaknien,amaknien,world.superarea.0.name,kept_neologism,
Amalia,amalia,"achievement.1373.name, achievement.objective.4377.name, achievement.objective.4261.name, npc.4323.name | achievement.objective.4059.name | object.20207.name",kept_neologism,
Amande,amande,,removed_known_word,dictionary_form
Amanie,amanie,npc.3446.name,kept_neologism,
Amanite,amanite,,removed_known_word,dictionary_form
Amant,amant,,removed_known_word,dictionary_form
Amants,amants,,removed_known_word,dictionary_form
Amarh,amarh,npc.211.name,kept_neologism,
Amarrage,amarrage,,removed_known_word,dictionary_form
Amas,amas,,removed_known_word,dictionary_form
Amasseur,amasseur,,removed_known_word,dictionary_form
Amasseuse,amasseuse,,removed_known_word,dictionary_form
Amateur,amateur,,removed_known_word,dictionary_form
Amateurs,amateurs,,removed_known_word,dictionary_form
Amauk,amauk,object.2746.name,kept_neologism,
Amayiro,amayiro,"npc.4148.name, npc.180.name | object.9074.name | object.9076.name | object.9099.name | quest.60.name | quest.73.name | quest.81.name",kept_neologism,
Ambassadeur,ambassadeur,,removed_known_word,dictionary_form
Ambassadrice,ambassadrice,,removed_known_word,dictionary_form
Ambidextrie,ambidextrie,,removed_known_word,dictionary_form
Ambition,ambition,,removed_known_word,dictionary_form
Amboat,amboat,monster.2532.name,kept_neologism,
Ambramulette,ambramulette,object.1661.name | object.1662.name,kept_neologism,
Ambre,ambre,,removed_known_word,dictionary_form
Ambrume,ambrume,npc.2680.name,kept_neologism,
Ame,ame,object.9720.name,kept_neologism,
Amehatos,amehatos,object.6374.name,kept_neologism,
Amelate,amelate,object.5119.name,kept_neologism,
Amende,amende,,removed_known_word,dictionary_form
Amer,amer,,removed_known_word,dictionary_form
Amertume,amertume,,removed_known_word,dictionary_form
Ames,ames,alignment.rank.31.name,kept_neologism,
Ameur,ameur,monster.2391.name,kept_neologism,
Amhur,amhur,object.3806.name,kept_neologism,
Ami,ami,,removed_known_word,dictionary_form
Amicale,amicale,,removed_known_word,dictionary_form
Amiche,amiche,"achievement.objective.4243.name | achievement.objective.4353.name, achievement.objective.4449.name, npc.4405.name, achievement.1465.name | object.20223.name",kept_neologism,
Amie,amie,,removed_known_word,dictionary_form
Amig-os,amig-os,spell.1720.name,kept_neologism,
Amikibo,amikibo,object.2728.name,kept_neologism,
Amimiru,amimiru,object.3916.name,kept_neologism,
Amine,amine,,removed_known_word,dictionary_form
Amirniana,amirniana,npc.1818.name | quest.1120.name,kept_neologism,
Amis,amis,,removed_known_word,dictionary_form
Amitié,amitié,,removed_known_word,dictionary_form
Amlub,amlub,monster.385.name,kept_neologism,
Amoor,amoor,object.4027.name,kept_neologism,
Amorce,amorce,,removed_known_word,dictionary_form
Amorepeu,amorepeu,object.5381.name,kept_neologism,
Amorphe,amorphe,,removed_known_word,dictionary_form
Amoual,amoual,taxcollector.firstname.124.value,kept_neologism,
Amour,amour,,removed_known_word,dictionary_form
Amoureuse,amoureuse,,removed_known_word,dictionary_form
Amoureux,amoureux,,removed_known_word,dictionary_form
Amourlette,amourlette,object.12237.name | object.12238.name,kept_neologism,
Amphaemelo,amphaemelo,object.4779.name,kept_neologism,
Amphafa,amphafa,object.5909.name,kept_neologism,
Amphafovel,amphafovel,object.5952.name,kept_neologism,
Amphamase,amphamase,object.3397.name,kept_neologism,
Amphawou,amphawou,object.6067.name,kept_neologism,
Amphelal,amphelal,object.5815.name,kept_neologism,
Amphemem,amphemem,object.4816.name,kept_neologism,
Amphemij,amphemij,object.6306.name,kept_neologism,
Amphermite,amphermite,object.18825.name,kept_neologism,
Amphibio,amphibio,object.5402.name,kept_neologism,
Amphibrute,amphibrute,"monster.4398.name, achievement.1537.name, npc.4160.name, spelltype.584.title, companion.3.name, object.19682.name | quest.4770.name, achievement.objective.4585.name",kept_neologism,
Amphibulle,amphibulle,"npc.4673.name, object.19847.name",kept_neologism,
Amphibullette,amphibullette,"npc.4675.name, object.20691.name",kept_neologism,
Amphitrident,amphitrident,object.18819.name | object.18821.name | object.18823.name,kept_neologism,
Amphobie,amphobie,object.5434.name,kept_neologism,
Ampholojae,ampholojae,object.5059.name,kept_neologism,
Amphoplo,amphoplo,object.4971.name,kept_neologism,
Amphoub,amphoub,object.5323.name,kept_neologism,
Amphowy,amphowy,object.4705.name,kept_neologism,
Amphubevap,amphubevap,object.5791.name,kept_neologism,
Amphuwuco,amphuwuco,object.5611.name,kept_neologism,
Amphyuwo,amphyuwo,object.3623.name,kept_neologism,
Amplification,amplification,,removed_known_word,dictionary_form
Amputation,amputation,,removed_known_word,dictionary_form
Amrothiline,amrothiline,object.6518.name,kept_neologism,
Amublop,amublop,object.9149.name | object.9150.name | object.9151.name | object.9152.name | object.9153.name | object.9154.name | object.9155.name | object.9156.name | object.9157.name,kept_neologism,
Amufafah,amufafah,object.8880.name,kept_neologism,
Amukwak,amukwak,object.2424.name | object.6731.name | object.6746.name | object.6747.name,kept_neologism,
Amulette,amulette,,removed_known_word,dictionary_form
Amulettong,amulettong,object.12754.name,kept_neologism,
Amulophrène,amulophrène,object.19793.name,kept_neologism,
Amuloumulette,amuloumulette,object.8129.name,kept_neologism,
Amunite,amunite,object.9463.name,kept_neologism,
Amupapier,amupapier,object.11374.name | object.11434.name,kept_neologism,
Amuronce,amuronce,object.15623.name,kept_neologism,
Amusonnier,amusonnier,object.11395.name | object.11446.name,kept_neologism,
Amuspu,amuspu,object.2973.name,kept_neologism,
Amy,amy,,removed_known_word,dictionary_form
Amygale,amygale,"spell.9327.name, spell.7468.name",kept_neologism,
Amygdale,amygdale,,removed_known_word,dictionary_form
Amygdales,amygdales,,removed_known_word,dictionary_form
Amère,amère,,removed_known_word,dictionary_form
Amélia,amélia,,removed_known_word,dictionary_form
Amélie,amélie,,removed_known_word,dictionary_form
Amélioration,amélioration,,removed_known_word,dictionary_form
Améliorer,améliorer,,removed_known_word,dictionary_form
Améthyste,améthyste,,removed_known_word,dictionary_form
Anachorète,anachorète,,removed_known_word,dictionary_form
Anaglyphe,anaglyphe,,removed_known_word,dictionary_form
Anaki,anaki,npc.3402.name | object.18076.name,kept_neologism,
Analyse,analyse,,removed_known_word,dictionary_form
Anatakwa,anatakwa,npc.3048.name,kept_neologism,
Anatole,anatole,,removed_known_word,dictionary_form
Anauffe-souris,anauffe-souris,object.11399.name | object.11450.name,kept_neologism,
Ancestral,ancestral,,removed_known_word,dictionary_form
Ancestrale,ancestrale,,removed_known_word,dictionary_form
Ancestrales,ancestrales,,removed_known_word,dictionary_form
Ancestraux,ancestraux,,removed_known_word,dictionary_form
Ancestrotek,ancestrotek,npc.1737.name | quest.1341.name,kept_neologism,
Ancien,ancien,,removed_known_word,dictionary_form
Anciens,anciens,,removed_known_word,dictionary_form
Ancrage,ancrage,,removed_known_word,dictionary_form
Ancre,ancre,,removed_known_word,dictionary_form
Ancrocodaille,ancrocodaille,"achievement.objective.3291.name, monster.3668.name | monster.3712.name",kept_neologism,
Ancêtre,ancêtre,,removed_known_word,dictionary_form
Ander,ander,object.11166.name,kept_neologism,
Andeuk'Hou,andeuk'hou,"achievement.1029.name | achievement.1030.name, achievement.objective.3136.name | achievement.1031.name, challenge.298.name, achievement.objective.3139.name | achievement.objective.3126.name, achievement.objective.3134.name, achievement.objective.3132.name, monster.3553.name, achievement.objective.3128.name, monster.3650.name, achievement.objective.3130.name | achievement.objective.3137.name | challenge.295.name, achievement.1028.name, achievement.objective.3138.name | challenge.296.name | challenge.302.name | monster.4817.name | object.15081.name | object.15662.name",kept_neologism,
André,andré,,removed_known_word,dictionary_form
Andréas,andréas,npc.4120.name,kept_neologism,
Andésite,andésite,,removed_known_word,dictionary_form
Anefuda,anefuda,object.5371.name,kept_neologism,
Anelalle,anelalle,object.3748.name,kept_neologism,
Aneloby,aneloby,object.6053.name,kept_neologism,
Anemo,anemo,npc.888.name,kept_neologism,
Anerabul,anerabul,object.5146.name,kept_neologism,
Anesela,anesela,object.5874.name,kept_neologism,
Anesthésiante,anesthésiante,,removed_known_word,dictionary_form
Ang,ang,"achievement.objective.591.name | monster.4549.name, monster.5115.name, monster.600.name | object.8392.name",kept_neologism,
Ange,ange,,removed_known_word,dictionary_form
Angel,angel,npc.3623.name,kept_neologism,
Angelo,angelo,,removed_known_word,dictionary_form
Angora,angora,,removed_known_word,dictionary_form
Angulaire,angulaire,,removed_known_word,dictionary_form
Angy,angy,npc.1693.name | quest.1044.name,kept_neologism,
Ani,ani,npc.1951.name | quest.1231.name,kept_neologism,
Anik,anik,npc.220.name,kept_neologism,
Anim,anim,spell.2837.name | spell.2838.name | spell.2839.name,kept_neologism,
Animal,animal,,removed_known_word,dictionary_form
Animale,animale,,removed_known_word,dictionary_form
Animales,animales,,removed_known_word,dictionary_form
Animation,animation,,removed_known_word,dictionary_form
Animations,animations,,removed_known_word,dictionary_form
Animaux,animaux,,removed_known_word,dictionary_form
Animorphose,animorphose,"emoticon.218.name, object.18702.name | emoticon.220.name",kept_neologism,
Animulette,animulette,object.15669.name,kept_neologism,
Animé,animé,,removed_known_word,dictionary_form
Animée,animée,,removed_known_word,dictionary_form
Ankadrak,ankadrak,object.22815.name,kept_neologism,
Ankaffilié,ankaffilié,object.21105.name | title.457.male,kept_neologism,
Ankaffiliée,ankaffiliée,title.457.female,kept_neologism,
Ankamascotte,ankamascotte,"object.22813.name | title.477.male, title.477.female",kept_neologism,
Ankanniversaire,ankanniversaire,object.18606.name,kept_neologism,
Ankarogo,ankarogo,object.22817.name,kept_neologism,
Ankegasa,ankegasa,object.22821.name,kept_neologism,
Ankhape,ankhape,object.15389.name,kept_neologism,
Ankimono,ankimono,object.22819.name,kept_neologism,
Ankylosant,ankylosant,,removed_known_word,dictionary_form
